"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/11/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/12/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/13/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/14/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/15/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/16/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/17/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/18/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/19/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/20/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/21/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/22/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/23/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/24/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/25/2023","AQS","040191028","1","0.3","ppm","3","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/26/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/27/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/28/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/29/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"06/30/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/01/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/02/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/03/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/04/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/05/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/06/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/07/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/08/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/09/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/10/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/11/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/12/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/13/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/14/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/15/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/16/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/17/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/18/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","17","71.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/19/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/20/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/21/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/22/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/23/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/24/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/25/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/26/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/27/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/28/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/29/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/30/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"07/31/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/01/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/02/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/03/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/04/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/05/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/06/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/07/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/08/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/09/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/10/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/11/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/12/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/13/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/14/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/15/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/16/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/17/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/18/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/19/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/20/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/21/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/22/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/23/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/24/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/25/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/26/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/27/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/28/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/29/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/30/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","22","92.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"08/31/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","9","38.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/01/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/02/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/03/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/04/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/05/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/06/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/07/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/08/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/09/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/10/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/11/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/12/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/13/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/14/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/15/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/16/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/17/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/18/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/19/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/20/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/21/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/22/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/23/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/24/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/25/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/26/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/27/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/28/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/29/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"09/30/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/01/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/02/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/03/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/04/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/05/2023","AQS","040191028","1","0.3","ppm","3","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/06/2023","AQS","040191028","1","0.3","ppm","3","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/07/2023","AQS","040191028","1","0.1","ppm","1","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/08/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/09/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/10/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/11/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/12/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/13/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/14/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/15/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/16/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/17/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/18/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/19/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/20/2023","AQS","040191028","1","0.3","ppm","3","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/21/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/22/2023","AQS","040191028","1","0.3","ppm","3","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/23/2023","AQS","040191028","1","0.4","ppm","5","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/24/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
"10/25/2023","AQS","040191028","1","0.2","ppm","2","CHILDREN'S PARK NCore","24","100.0000","42101","Carbon monoxide","554","46060","Tucson, AZ","04","Arizona","019","Pima","32.29515","-110.9823"
